Date,Time,Temp C
2020-01-02,07:03,29.09
2020-01-02,07:04,29.1
2020-01-02,07:05,29.12
2020-01-02,07:06,29.14
2020-01-02,07:07,29.15
2020-01-02,07:08,29.17
2020-01-02,07:09,29.19
2020-01-02,07:10,29.2
2020-01-02,07:11,29.22
2020-01-02,07:12,29.24
2020-01-02,07:13,29.25
2020-01-02,07:14,29.27
2020-01-02,07:15,29.29
2020-01-02,07:16,29.3
2020-01-02,07:17,29.32
2020-01-02,07:18,29.34
2020-01-02,07:19,29.35
2020-01-02,07:20,29.37
2020-01-02,07:21,29.38
2020-01-02,07:22,29.4
2020-01-02,07:23,29.42
2020-01-02,07:24,29.43
2020-01-02,07:25,29.45
2020-01-02,07:26,29.47
2020-01-02,07:27,29.48
2020-01-02,07:28,29.5
2020-01-02,07:29,29.51
2020-01-02,07:30,29.53
2020-01-02,07:31,29.55
2020-01-02,07:32,29.56
2020-01-02,07:33,29.58
2020-01-02,07:34,29.59
2020-01-02,07:35,29.61
2020-01-02,07:36,29.63
2020-01-02,07:37,29.64
2020-01-02,07:38,29.66
2020-01-02,07:39,29.67
2020-01-02,07:40,29.69
2020-01-02,07:41,29.71
2020-01-02,07:42,29.72
2020-01-02,07:43,29.74
2020-01-02,07:44,29.75
2020-01-02,07:45,29.77
2020-01-02,07:46,29.78
2020-01-02,07:47,29.8
2020-01-02,07:48,29.82
2020-01-02,07:49,29.83
2020-01-02,07:50,29.85
2020-01-02,07:51,29.86
2020-01-02,07:52,29.88
2020-01-02,07:53,29.89
2020-01-02,07:54,29.91
2020-01-02,07:55,29.92
2020-01-02,07:56,29.94
2020-01-02,07:57,29.95
2020-01-02,07:58,29.97
2020-01-02,07:59,29.98
2020-01-02,08:00,30.0
2020-01-02,08:01,30.02
2020-01-02,08:02,30.03
2020-01-02,08:03,30.05
2020-01-02,08:04,30.06
2020-01-02,08:05,30.08
2020-01-02,08:06,30.09
2020-01-02,08:07,30.1
2020-01-02,08:08,30.12
2020-01-02,08:09,30.13
2020-01-02,08:10,30.15
2020-01-02,08:11,30.16
2020-01-02,08:12,30.18
2020-01-02,08:13,30.19
2020-01-02,08:14,30.21
2020-01-02,08:15,30.22
2020-01-02,08:16,30.24
2020-01-02,08:17,30.25
2020-01-02,08:18,30.27
2020-01-02,08:19,30.28
2020-01-02,08:20,30.29
2020-01-02,08:21,30.31
2020-01-02,08:22,30.32
2020-01-02,08:23,30.34
2020-01-02,08:24,30.35
2020-01-02,08:25,30.37
2020-01-02,08:26,30.38
2020-01-02,08:27,30.39
2020-01-02,08:28,30.41
2020-01-02,08:29,30.42
2020-01-02,08:30,30.44
2020-01-02,08:31,30.45
2020-01-02,08:32,30.46
2020-01-02,08:33,30.48
2020-01-02,08:34,30.49
2020-01-02,08:35,30.5
2020-01-02,08:36,30.52
2020-01-02,08:37,30.53
2020-01-02,08:38,30.54
2020-01-02,08:39,30.56
2020-01-02,08:40,30.57
2020-01-02,08:41,30.58
2020-01-02,08:42,30.6
2020-01-02,08:43,30.61
2020-01-02,08:44,30.62
2020-01-02,08:45,30.64
2020-01-02,08:46,30.65
2020-01-02,08:47,30.66
2020-01-02,08:48,30.68
2020-01-02,08:49,30.69
2020-01-02,08:50,30.7
2020-01-02,08:51,30.72
2020-01-02,08:52,30.73
2020-01-02,08:53,30.74
2020-01-02,08:54,30.75
2020-01-02,08:55,30.77
2020-01-02,08:56,30.78
2020-01-02,08:57,30.79
2020-01-02,08:58,30.8
2020-01-02,08:59,30.82
2020-01-02,09:00,30.83
2020-01-02,09:01,30.84
2020-01-02,09:02,30.85
2020-01-02,09:03,30.87
2020-01-02,09:04,30.88
2020-01-02,09:05,30.89
2020-01-02,09:06,30.9
2020-01-02,09:07,30.91
2020-01-02,09:08,30.93
2020-01-02,09:09,30.94
2020-01-02,09:10,30.95
2020-01-02,09:11,30.96
2020-01-02,09:12,30.97
2020-01-02,09:13,30.98
2020-01-02,09:14,31.0
2020-01-02,09:15,31.01
2020-01-02,09:16,31.02
2020-01-02,09:17,31.03
2020-01-02,09:18,31.04
2020-01-02,09:19,31.05
2020-01-02,09:20,31.06
2020-01-02,09:21,31.08
2020-01-02,09:22,31.09
2020-01-02,09:23,31.1
2020-01-02,09:24,31.11
2020-01-02,09:25,31.12
2020-01-02,09:26,31.13
2020-01-02,09:27,31.14
2020-01-02,09:28,31.15
2020-01-02,09:29,31.16
2020-01-02,09:30,31.17
2020-01-02,09:31,31.18
2020-01-02,09:32,31.19
2020-01-02,09:33,31.21
2020-01-02,09:34,31.22
2020-01-02,09:35,31.23
2020-01-02,09:36,31.24
2020-01-02,09:37,31.25
2020-01-02,09:38,31.26
2020-01-02,09:39,31.27
2020-01-02,09:40,31.28
2020-01-02,09:41,31.29
2020-01-02,09:42,31.3
2020-01-02,09:43,31.31
2020-01-02,09:44,31.32
2020-01-02,09:45,31.33
2020-01-02,09:46,31.34
2020-01-02,09:47,31.35
2020-01-02,09:48,31.35
2020-01-02,09:49,31.36
2020-01-02,09:50,31.37
2020-01-02,09:51,31.38
2020-01-02,09:52,31.39
2020-01-02,09:53,31.4
2020-01-02,09:54,31.41
2020-01-02,09:55,31.42
2020-01-02,09:56,31.43
2020-01-02,09:57,31.44
2020-01-02,09:58,31.45
2020-01-02,09:59,31.46
2020-01-02,10:00,31.46
2020-01-02,10:01,31.47
2020-01-02,10:02,31.48
2020-01-02,10:03,31.49
2020-01-02,10:04,31.5
2020-01-02,10:05,31.51
2020-01-02,10:06,31.52
2020-01-02,10:07,31.52
2020-01-02,10:08,31.53
2020-01-02,10:09,31.54
2020-01-02,10:10,31.55
2020-01-02,10:11,31.56
2020-01-02,10:12,31.56
2020-01-02,10:13,31.57
2020-01-02,10:14,31.58
2020-01-02,10:15,31.59
2020-01-02,10:16,31.6
2020-01-02,10:17,31.6
2020-01-02,10:18,31.61
2020-01-02,10:19,31.62
2020-01-02,10:20,31.63
2020-01-02,10:21,31.63
2020-01-02,10:22,31.64
2020-01-02,10:23,31.65
2020-01-02,10:24,31.65
2020-01-02,10:25,31.66
2020-01-02,10:26,31.67
2020-01-02,10:27,31.68
2020-01-02,10:28,31.68
2020-01-02,10:29,31.69
2020-01-02,10:30,31.7
2020-01-02,10:31,31.7
2020-01-02,10:32,31.71
2020-01-02,10:33,31.72
2020-01-02,10:34,31.72
2020-01-02,10:35,31.73
2020-01-02,10:36,31.73
2020-01-02,10:37,31.74
2020-01-02,10:38,31.75
2020-01-02,10:39,31.75
2020-01-02,10:40,31.76
2020-01-02,10:41,31.76
2020-01-02,10:42,31.77
2020-01-02,10:43,31.78
2020-01-02,10:44,31.78
2020-01-02,10:45,31.79
2020-01-02,10:46,31.79
2020-01-02,10:47,31.8
2020-01-02,10:48,31.8
2020-01-02,10:49,31.81
2020-01-02,10:50,31.81
2020-01-02,10:51,31.82
2020-01-02,10:52,31.83
2020-01-02,10:53,31.83
2020-01-02,10:54,31.84
2020-01-02,10:55,31.84
2020-01-02,10:56,31.85
2020-01-02,10:57,31.85
2020-01-02,10:58,31.85
2020-01-02,10:59,31.86
2020-01-02,11:00,31.86
2020-01-02,11:01,31.87
2020-01-02,11:02,31.87
2020-01-02,11:03,31.88
2020-01-02,11:04,31.88
2020-01-02,11:05,31.89
2020-01-02,11:06,31.89
2020-01-02,11:07,31.89
2020-01-02,11:08,31.9
2020-01-02,11:09,31.9
2020-01-02,11:10,31.91
2020-01-02,11:11,31.91
2020-01-02,11:12,31.91
2020-01-02,11:13,31.92
2020-01-02,11:14,31.92
2020-01-02,11:15,31.92
2020-01-02,11:16,31.93
2020-01-02,11:17,31.93
2020-01-02,11:18,31.93
2020-01-02,11:19,31.94
2020-01-02,11:20,31.94
2020-01-02,11:21,31.94
2020-01-02,11:22,31.95
2020-01-02,11:23,31.95
2020-01-02,11:24,31.95
2020-01-02,11:25,31.95
2020-01-02,11:26,31.96
2020-01-02,11:27,31.96
2020-01-02,11:28,31.96
2020-01-02,11:29,31.96
2020-01-02,11:30,31.97
2020-01-02,11:31,31.97
2020-01-02,11:32,31.97
2020-01-02,11:33,31.97
2020-01-02,11:34,31.97
2020-01-02,11:35,31.98
2020-01-02,11:36,31.98
2020-01-02,11:37,31.98
2020-01-02,11:38,31.98
2020-01-02,11:39,31.98
2020-01-02,11:40,31.98
2020-01-02,11:41,31.99
2020-01-02,11:42,31.99
2020-01-02,11:43,31.99
2020-01-02,11:44,31.99
2020-01-02,11:45,31.99
2020-01-02,11:46,31.99
2020-01-02,11:47,31.99
2020-01-02,11:48,31.99
2020-01-02,11:49,32.0
2020-01-02,11:50,32.0
2020-01-02,11:51,32.0
2020-01-02,11:52,32.0
2020-01-02,11:53,32.0
2020-01-02,11:54,32.0
2020-01-02,11:55,32.0
2020-01-02,11:56,32.0
2020-01-02,11:57,32.0
2020-01-02,11:58,32.0
2020-01-02,11:59,32.0
2020-01-02,12:00,32.0
2020-01-02,12:01,32.0
2020-01-02,12:02,32.0
2020-01-02,12:03,32.0
2020-01-02,12:04,32.0
2020-01-02,12:05,32.0
2020-01-02,12:06,32.0
2020-01-02,12:07,32.0
2020-01-02,12:08,32.0
2020-01-02,12:09,32.0
2020-01-02,12:10,32.0
2020-01-02,12:11,32.0
2020-01-02,12:12,31.99
2020-01-02,12:13,31.99
2020-01-02,12:14,31.99
2020-01-02,12:15,31.99
2020-01-02,12:16,31.99
2020-01-02,12:17,31.99
2020-01-02,12:18,31.99
2020-01-02,12:19,31.99
2020-01-02,12:20,31.98
2020-01-02,12:21,31.98
2020-01-02,12:22,31.98
2020-01-02,12:23,31.98
2020-01-02,12:24,31.98
2020-01-02,12:25,31.98
2020-01-02,12:26,31.97
2020-01-02,12:27,31.97
2020-01-02,12:28,31.97
2020-01-02,12:29,31.97
2020-01-02,12:30,31.97
2020-01-02,12:31,31.96
2020-01-02,12:32,31.96
2020-01-02,12:33,31.96
2020-01-02,12:34,31.96
2020-01-02,12:35,31.95
2020-01-02,12:36,31.95
2020-01-02,12:37,31.95
2020-01-02,12:38,31.95
2020-01-02,12:39,31.94
2020-01-02,12:40,31.94
2020-01-02,12:41,31.94
2020-01-02,12:42,31.93
2020-01-02,12:43,31.93
2020-01-02,12:44,31.93
2020-01-02,12:45,31.92
2020-01-02,12:46,31.92
2020-01-02,12:47,31.92
2020-01-02,12:48,31.91
2020-01-02,12:49,31.91
2020-01-02,12:50,31.91
2020-01-02,12:51,31.9
2020-01-02,12:52,31.9
2020-01-02,12:53,31.89
2020-01-02,12:54,31.89
2020-01-02,12:55,31.89
2020-01-02,12:56,31.88
2020-01-02,12:57,31.88
2020-01-02,12:58,31.87
2020-01-02,12:59,31.87
2020-01-02,13:00,31.86
2020-01-02,13:01,31.86
2020-01-02,13:02,31.85
2020-01-02,13:03,31.85
2020-01-02,13:04,31.85
2020-01-02,13:05,31.84
2020-01-02,13:06,31.84
2020-01-02,13:07,31.83
2020-01-02,13:08,31.83
2020-01-02,13:09,31.82
2020-01-02,13:10,31.81
2020-01-02,13:11,31.81
2020-01-02,13:12,31.8
2020-01-02,13:13,31.8
2020-01-02,13:14,31.79
2020-01-02,13:15,31.79
2020-01-02,13:16,31.78
2020-01-02,13:17,31.78
2020-01-02,13:18,31.77
2020-01-02,13:19,31.76
2020-01-02,13:20,31.76
2020-01-02,13:21,31.75
2020-01-02,13:22,31.75
2020-01-02,13:23,31.74
2020-01-02,13:24,31.73
2020-01-02,13:25,31.73
2020-01-02,13:26,31.72
2020-01-02,13:27,31.72
2020-01-02,13:28,31.71
2020-01-02,13:29,31.7
2020-01-02,13:30,31.7
2020-01-02,13:31,31.69
2020-01-02,13:32,31.68
2020-01-02,13:33,31.68
2020-01-02,13:34,31.67
2020-01-02,13:35,31.66
2020-01-02,13:36,31.65
2020-01-02,13:37,31.65
2020-01-02,13:38,31.64
2020-01-02,13:39,31.63
2020-01-02,13:40,31.63
2020-01-02,13:41,31.62
2020-01-02,13:42,31.61
2020-01-02,13:43,31.6
2020-01-02,13:44,31.6
2020-01-02,13:45,31.59
2020-01-02,13:46,31.58
2020-01-02,13:47,31.57
2020-01-02,13:48,31.56
2020-01-02,13:49,31.56
2020-01-02,13:50,31.55
2020-01-02,13:51,31.54
2020-01-02,13:52,31.53
2020-01-02,13:53,31.52
2020-01-02,13:54,31.52
2020-01-02,13:55,31.51
2020-01-02,13:56,31.5
2020-01-02,13:57,31.49
2020-01-02,13:58,31.48
2020-01-02,13:59,31.47
2020-01-02,14:00,31.46
2020-01-02,14:01,31.46
2020-01-02,14:02,31.45
2020-01-02,14:03,31.44
2020-01-02,14:04,31.43
2020-01-02,14:05,31.42
2020-01-02,14:06,31.41
2020-01-02,14:07,31.4
2020-01-02,14:08,31.39
2020-01-02,14:09,31.38
2020-01-02,14:10,31.37
2020-01-02,14:11,31.36
2020-01-02,14:12,31.35
2020-01-02,14:13,31.35
2020-01-02,14:14,31.34
2020-01-02,14:15,31.33
2020-01-02,14:16,31.32
2020-01-02,14:17,31.31
2020-01-02,14:18,31.3
2020-01-02,14:19,31.29
2020-01-02,14:20,31.28
2020-01-02,14:21,31.27
2020-01-02,14:22,31.26
2020-01-02,14:23,31.25
2020-01-02,14:24,31.24
2020-01-02,14:25,31.23
2020-01-02,14:26,31.22
2020-01-02,14:27,31.21
2020-01-02,14:28,31.19
2020-01-02,14:29,31.18
2020-01-02,14:30,31.17
2020-01-02,14:31,31.16
2020-01-02,14:32,31.15
2020-01-02,14:33,31.14
2020-01-02,14:34,31.13
2020-01-02,14:35,31.12
2020-01-02,14:36,31.11
2020-01-02,14:37,31.1
2020-01-02,14:38,31.09
2020-01-02,14:39,31.08
2020-01-02,14:40,31.06
2020-01-02,14:41,31.05
2020-01-02,14:42,31.04
2020-01-02,14:43,31.03
2020-01-02,14:44,31.02
2020-01-02,14:45,31.01
2020-01-02,14:46,31.0
2020-01-02,14:47,30.98
2020-01-02,14:48,30.97
2020-01-02,14:49,30.96
2020-01-02,14:50,30.95
2020-01-02,14:51,30.94
2020-01-02,14:52,30.93
2020-01-02,14:53,30.91
2020-01-02,14:54,30.9
2020-01-02,14:55,30.89
2020-01-02,14:56,30.88
2020-01-02,14:57,30.87
2020-01-02,14:58,30.85
2020-01-02,14:59,30.84
2020-01-02,15:00,30.83
2020-01-02,15:01,30.82
2020-01-02,15:02,30.8
2020-01-02,15:03,30.79
2020-01-02,15:04,30.78
2020-01-02,15:05,30.77
2020-01-02,15:06,30.75
2020-01-02,15:07,30.74
2020-01-02,15:08,30.73
2020-01-02,15:09,30.72
2020-01-02,15:10,30.7
2020-01-02,15:11,30.69
2020-01-02,15:12,30.68
2020-01-02,15:13,30.66
2020-01-02,15:14,30.65
2020-01-02,15:15,30.64
2020-01-02,15:16,30.62
2020-01-02,15:17,30.61
2020-01-02,15:18,30.6
2020-01-02,15:19,30.58
2020-01-02,15:20,30.57
2020-01-02,15:21,30.56
2020-01-02,15:22,30.54
2020-01-02,15:23,30.53
2020-01-02,15:24,30.52
2020-01-02,15:25,30.5
2020-01-02,15:26,30.49
2020-01-02,15:27,30.48
2020-01-02,15:28,30.46
2020-01-02,15:29,30.45
2020-01-02,15:30,30.44
2020-01-02,15:31,30.42
2020-01-02,15:32,30.41
2020-01-02,15:33,30.39
2020-01-02,15:34,30.38
2020-01-02,15:35,30.37
2020-01-02,15:36,30.35
2020-01-02,15:37,30.34
2020-01-02,15:38,30.32
2020-01-02,15:39,30.31
2020-01-02,15:40,30.29
2020-01-02,15:41,30.28
2020-01-02,15:42,30.27
2020-01-02,15:43,30.25
2020-01-02,15:44,30.24
2020-01-02,15:45,30.22
2020-01-02,15:46,30.21
2020-01-02,15:47,30.19
2020-01-02,15:48,30.18
2020-01-02,15:49,30.16
2020-01-02,15:50,30.15
2020-01-02,15:51,30.13
2020-01-02,15:52,30.12
2020-01-02,15:53,30.1
2020-01-02,15:54,30.09
2020-01-02,15:55,30.08
2020-01-02,15:56,30.06
2020-01-02,15:57,30.05
2020-01-02,15:58,30.03
2020-01-02,15:59,30.02
2020-01-02,16:00,30.0
2020-01-02,16:01,29.98
2020-01-02,16:02,29.97
2020-01-02,16:03,29.95
2020-01-02,16:04,29.94
2020-01-02,16:05,29.92
2020-01-02,16:06,29.91
2020-01-02,16:07,29.89
2020-01-02,16:08,29.88
2020-01-02,16:09,29.86
2020-01-02,16:10,29.85
2020-01-02,16:11,29.83
2020-01-02,16:12,29.82
2020-01-02,16:13,29.8
2020-01-02,16:14,29.78
2020-01-02,16:15,29.77
2020-01-02,16:16,29.75
2020-01-02,16:17,29.74
2020-01-02,16:18,29.72
2020-01-02,16:19,29.71
2020-01-02,16:20,29.69
2020-01-02,16:21,29.67
2020-01-02,16:22,29.66
2020-01-02,16:23,29.64
2020-01-02,16:24,29.63
2020-01-02,16:25,29.61
2020-01-02,16:26,29.59
2020-01-02,16:27,29.58
2020-01-02,16:28,29.56
2020-01-02,16:29,29.55
2020-01-02,16:30,29.53
2020-01-02,16:31,29.51
2020-01-02,16:32,29.5
2020-01-02,16:33,29.48
2020-01-02,16:34,29.47
2020-01-02,16:35,29.45
2020-01-02,16:36,29.43
2020-01-02,16:37,29.42
2020-01-02,16:38,29.4
2020-01-02,16:39,29.38
2020-01-02,16:40,29.37
2020-01-02,16:41,29.35
2020-01-02,16:42,29.34
2020-01-02,16:43,29.32
2020-01-02,16:44,29.3
2020-01-02,16:45,29.29
2020-01-02,16:46,29.27
2020-01-02,16:47,29.25
2020-01-02,16:48,29.24
2020-01-02,16:49,29.22
2020-01-02,16:50,29.2
2020-01-02,16:51,29.19
2020-01-02,16:52,29.17
2020-01-02,16:53,29.15
2020-01-02,16:54,29.14
2020-01-02,16:55,29.12
2020-01-02,16:56,29.1
2020-01-02,16:57,29.09
2020-01-02,16:58,29.07
2020-01-02,16:59,29.05
2020-01-02,17:00,29.04
2020-01-02,17:01,29.02
2020-01-02,17:02,29.0
2020-01-02,17:03,28.98
2020-01-02,17:04,28.97
2020-01-02,17:05,28.95
2020-01-02,17:06,28.93
2020-01-02,17:07,28.92
2020-01-02,17:08,28.9
2020-01-02,17:09,28.88
2020-01-02,17:10,28.87
2020-01-02,17:11,28.85
2020-01-02,17:12,28.83
2020-01-02,17:13,28.81
2020-01-02,17:14,28.8
2020-01-02,17:15,28.78
2020-01-02,17:16,28.76
2020-01-02,17:17,28.75
2020-01-02,17:18,28.73
2020-01-02,17:19,28.71
2020-01-02,17:20,28.69
2020-01-02,17:21,28.68
2020-01-02,17:22,28.66
2020-01-02,17:23,28.64
2020-01-02,17:24,28.63
2020-01-02,17:25,28.61
2020-01-02,17:26,28.59
2020-01-02,17:27,28.57
2020-01-02,17:28,28.56
2020-01-02,17:29,28.54
2020-01-02,17:30,28.52
2020-01-02,17:31,28.5
2020-01-02,17:32,28.49
2020-01-02,17:33,28.47
2020-01-02,17:34,28.45
2020-01-02,17:35,28.44
2020-01-02,17:36,28.42
2020-01-02,17:37,28.4
2020-01-02,17:38,28.38
2020-01-02,17:39,28.37
2020-01-02,17:40,28.35
2020-01-02,17:41,28.33
2020-01-02,17:42,28.31
2020-01-02,17:43,28.3
2020-01-02,17:44,28.28
2020-01-02,17:45,28.26
2020-01-02,17:46,28.24
2020-01-02,17:47,28.23
2020-01-02,17:48,28.21
2020-01-02,17:49,28.19
2020-01-02,17:50,28.17
2020-01-02,17:51,28.16
2020-01-02,17:52,28.14
2020-01-02,17:53,28.12
2020-01-02,17:54,28.1
2020-01-02,17:55,28.09
2020-01-02,17:56,28.07
2020-01-02,17:57,28.05
2020-01-02,17:58,28.03
2020-01-02,17:59,28.02
2020-01-02,18:00,28.0
2020-01-02,18:01,27.98
2020-01-02,18:02,27.97
2020-01-02,18:03,27.95
2020-01-02,18:04,27.93
2020-01-02,18:05,27.91
2020-01-02,18:06,27.9
2020-01-02,18:07,27.88
2020-01-02,18:08,27.86
2020-01-02,18:09,27.84
2020-01-02,18:10,27.83
2020-01-02,18:11,27.81
2020-01-02,18:12,27.79
2020-01-02,18:13,27.77
2020-01-02,18:14,27.76
2020-01-02,18:15,27.74
2020-01-02,18:16,27.72
2020-01-02,18:17,27.7
2020-01-02,18:18,27.69
2020-01-02,18:19,27.67
2020-01-02,18:20,27.65
2020-01-02,18:21,27.63
2020-01-02,18:22,27.62
2020-01-02,18:23,27.6
2020-01-02,18:24,27.58
2020-01-02,18:25,27.56
2020-01-02,18:26,27.55
2020-01-02,18:27,27.53
2020-01-02,18:28,27.51
2020-01-02,18:29,27.5
2020-01-02,18:30,27.48
2020-01-02,18:31,27.46
2020-01-02,18:32,27.44
2020-01-02,18:33,27.43
2020-01-02,18:34,27.41
2020-01-02,18:35,27.39
2020-01-02,18:36,27.37
2020-01-02,18:37,27.36
2020-01-02,18:38,27.34
2020-01-02,18:39,27.32
2020-01-02,18:40,27.31
2020-01-02,18:41,27.29
2020-01-02,18:42,27.27
2020-01-02,18:43,27.25
2020-01-02,18:44,27.24
2020-01-02,18:45,27.22
2020-01-02,18:46,27.2
2020-01-02,18:47,27.19
2020-01-02,18:48,27.17
2020-01-02,18:49,27.15
2020-01-02,18:50,27.13
2020-01-02,18:51,27.12
2020-01-02,18:52,27.1
2020-01-02,18:53,27.08
2020-01-02,18:54,27.07
2020-01-02,18:55,27.05
2020-01-02,18:56,27.03
2020-01-02,18:57,27.02
2020-01-02,18:58,27.0
2020-01-02,18:59,26.98
2020-01-02,19:00,26.96
2020-01-02,19:01,26.95
2020-01-02,19:02,26.93
2020-01-02,19:03,26.91
2020-01-02,19:04,26.9
2020-01-02,19:05,26.88
2020-01-02,19:06,26.86
2020-01-02,19:07,26.85
2020-01-02,19:08,26.83
2020-01-02,19:09,26.81
2020-01-02,19:10,26.8
2020-01-02,19:11,26.78
2020-01-02,19:12,26.76
2020-01-02,19:13,26.75
2020-01-02,19:14,26.73
2020-01-02,19:15,26.71
2020-01-02,19:16,26.7
2020-01-02,19:17,26.68
2020-01-02,19:18,26.66
2020-01-02,19:19,26.65
2020-01-02,19:20,26.63
2020-01-02,19:21,26.62
2020-01-02,19:22,26.6
2020-01-02,19:23,26.58
2020-01-02,19:24,26.57
2020-01-02,19:25,26.55
2020-01-02,19:26,26.53
2020-01-02,19:27,26.52
2020-01-02,19:28,26.5
2020-01-02,19:29,26.49
2020-01-02,19:30,26.47
2020-01-02,19:31,26.45
2020-01-02,19:32,26.44
2020-01-02,19:33,26.42
2020-01-02,19:34,26.41
2020-01-02,19:35,26.39
2020-01-02,19:36,26.37
2020-01-02,19:37,26.36
2020-01-02,19:38,26.34
2020-01-02,19:39,26.33
2020-01-02,19:40,26.31
2020-01-02,19:41,26.29
2020-01-02,19:42,26.28
2020-01-02,19:43,26.26
2020-01-02,19:44,26.25
2020-01-02,19:45,26.23
2020-01-02,19:46,26.22
2020-01-02,19:47,26.2
2020-01-02,19:48,26.18
2020-01-02,19:49,26.17
2020-01-02,19:50,26.15
2020-01-02,19:51,26.14
2020-01-02,19:52,26.12
2020-01-02,19:53,26.11
2020-01-02,19:54,26.09
2020-01-02,19:55,26.08
2020-01-02,19:56,26.06
2020-01-02,19:57,26.05
2020-01-02,19:58,26.03
2020-01-02,19:59,26.02
2020-01-02,20:00,26.0
2020-01-02,20:01,25.98
2020-01-02,20:02,25.97
2020-01-02,20:03,25.95
2020-01-02,20:04,25.94
2020-01-02,20:05,25.92
2020-01-02,20:06,25.91
2020-01-02,20:07,25.9
2020-01-02,20:08,25.88
2020-01-02,20:09,25.87
2020-01-02,20:10,25.85
2020-01-02,20:11,25.84
2020-01-02,20:12,25.82
2020-01-02,20:13,25.81
2020-01-02,20:14,25.79
2020-01-02,20:15,25.78
2020-01-02,20:16,25.76
2020-01-02,20:17,25.75
2020-01-02,20:18,25.73
2020-01-02,20:19,25.72
2020-01-02,20:20,25.71
2020-01-02,20:21,25.69
2020-01-02,20:22,25.68
2020-01-02,20:23,25.66
2020-01-02,20:24,25.65
2020-01-02,20:25,25.63
2020-01-02,20:26,25.62
2020-01-02,20:27,25.61
2020-01-02,20:28,25.59
2020-01-02,20:29,25.58
2020-01-02,20:30,25.56
2020-01-02,20:31,25.55
2020-01-02,20:32,25.54
2020-01-02,20:33,25.52
2020-01-02,20:34,25.51
2020-01-02,20:35,25.5
2020-01-02,20:36,25.48
2020-01-02,20:37,25.47
2020-01-02,20:38,25.46
2020-01-02,20:39,25.44
2020-01-02,20:40,25.43
2020-01-02,20:41,25.42
2020-01-02,20:42,25.4
2020-01-02,20:43,25.39
2020-01-02,20:44,25.38
2020-01-02,20:45,25.36
2020-01-02,20:46,25.35
2020-01-02,20:47,25.34
2020-01-02,20:48,25.32
2020-01-02,20:49,25.31
2020-01-02,20:50,25.3
2020-01-02,20:51,25.28
2020-01-02,20:52,25.27
2020-01-02,20:53,25.26
2020-01-02,20:54,25.25
2020-01-02,20:55,25.23
2020-01-02,20:56,25.22
2020-01-02,20:57,25.21
2020-01-02,20:58,25.2
2020-01-02,20:59,25.18
2020-01-02,21:00,25.17
2020-01-02,21:01,25.16
2020-01-02,21:02,25.15
2020-01-02,21:03,25.13
2020-01-02,21:04,25.12
2020-01-02,21:05,25.11
2020-01-02,21:06,25.1
2020-01-02,21:07,25.09
2020-01-02,21:08,25.07
2020-01-02,21:09,25.06
2020-01-02,21:10,25.05
2020-01-02,21:11,25.04
2020-01-02,21:12,25.03
2020-01-02,21:13,25.02
2020-01-02,21:14,25.0
2020-01-02,21:15,24.99
2020-01-02,21:16,24.98
2020-01-02,21:17,24.97
2020-01-02,21:18,24.96
2020-01-02,21:19,24.95
2020-01-02,21:20,24.94
2020-01-02,21:21,24.92
2020-01-02,21:22,24.91
2020-01-02,21:23,24.9
2020-01-02,21:24,24.89
2020-01-02,21:25,24.88
2020-01-02,21:26,24.87
2020-01-02,21:27,24.86
2020-01-02,21:28,24.85
2020-01-02,21:29,24.84
2020-01-02,21:30,24.83
2020-01-02,21:31,24.82
2020-01-02,21:32,24.81
2020-01-02,21:33,24.79
2020-01-02,21:34,24.78
2020-01-02,21:35,24.77
2020-01-02,21:36,24.76
2020-01-02,21:37,24.75
2020-01-02,21:38,24.74
2020-01-02,21:39,24.73
2020-01-02,21:40,24.72
2020-01-02,21:41,24.71
2020-01-02,21:42,24.7
2020-01-02,21:43,24.69
2020-01-02,21:44,24.68
2020-01-02,21:45,24.67
2020-01-02,21:46,24.66
2020-01-02,21:47,24.65
2020-01-02,21:48,24.65
2020-01-02,21:49,24.64
2020-01-02,21:50,24.63
2020-01-02,21:51,24.62
2020-01-02,21:52,24.61
2020-01-02,21:53,24.6
2020-01-02,21:54,24.59
2020-01-02,21:55,24.58
2020-01-02,21:56,24.57
2020-01-02,21:57,24.56
2020-01-02,21:58,24.55
2020-01-02,21:59,24.54
2020-01-02,22:00,24.54
2020-01-02,22:01,24.53
2020-01-02,22:02,24.52
2020-01-02,22:03,24.51
2020-01-02,22:04,24.5
2020-01-02,22:05,24.49
2020-01-02,22:06,24.48
2020-01-02,22:07,24.48
2020-01-02,22:08,24.47
2020-01-02,22:09,24.46
2020-01-02,22:10,24.45
2020-01-02,22:11,24.44
2020-01-02,22:12,24.44
2020-01-02,22:13,24.43
2020-01-02,22:14,24.42
2020-01-02,22:15,24.41
2020-01-02,22:16,24.4
2020-01-02,22:17,24.4
2020-01-02,22:18,24.39
2020-01-02,22:19,24.38
2020-01-02,22:20,24.37
2020-01-02,22:21,24.37
2020-01-02,22:22,24.36
2020-01-02,22:23,24.35
2020-01-02,22:24,24.35
2020-01-02,22:25,24.34
2020-01-02,22:26,24.33
2020-01-02,22:27,24.32
2020-01-02,22:28,24.32
2020-01-02,22:29,24.31
2020-01-02,22:30,24.3
2020-01-02,22:31,24.3
2020-01-02,22:32,24.29
2020-01-02,22:33,24.28
2020-01-02,22:34,24.28
